topology,trial,strategy,fraction,remaining_nodes,remaining_edges,components_after,lcc_fraction_original_n,incident_edges_blocked,incident_edge_fraction,cross_community_edges_blocked,approx_mean_path_after,protected_mean_degree
WS,53,community_bridge,0.01,990,2930,1,0.99,70,0.023333333333333334,41,2.7,7.2
WS,53,community_bridge,0.05,950,2684,1,0.95,316,0.10533333333333333,138,2.731578947368421,7.04
WS,53,community_bridge,0.1,900,2370,1,0.9,630,0.21,208,2.731578947368421,7.09
WS,53,degree,0.01,990,2917,1,0.99,83,0.027666666666666666,24,2.731578947368421,8.4
WS,53,degree,0.05,950,2621,1,0.95,379,0.12633333333333333,91,2.889473684210526,7.84
WS,53,degree,0.1,900,2303,1,0.9,697,0.23233333333333334,148,2.889473684210526,7.42
WS,53,eigenvector,0.01,990,2942,1,0.99,58,0.019333333333333334,10,2.7,7.3
WS,53,eigenvector,0.05,950,2758,2,0.949,242,0.08066666666666666,54,2.731578947368421,6.9
WS,53,eigenvector,0.1,900,2513,1,0.9,487,0.16233333333333333,101,2.889473684210526,6.82
WS,53,kcore,0.01,990,2917,1,0.99,83,0.027666666666666666,24,2.731578947368421,8.4
WS,53,kcore,0.05,950,2621,1,0.95,379,0.12633333333333333,91,2.889473684210526,7.84
WS,53,kcore,0.1,900,2303,1,0.9,697,0.23233333333333334,148,2.889473684210526,7.42
WS,53,pagerank,0.01,990,2916,1,0.99,84,0.028,22,2.7,8.4
WS,53,pagerank,0.05,950,2615,1,0.95,385,0.12833333333333333,97,2.731578947368421,7.84
WS,53,pagerank,0.1,900,2282,1,0.9,718,0.23933333333333334,156,2.731578947368421,7.42
WS,53,random,0.01,990,2941,1,0.99,59,0.019666666666666666,4,2.7,5.9
WS,53,random,0.05,950,2710,1,0.95,290,0.09666666666666666,32,2.9368421052631577,6.0
WS,53,random,0.1,900,2432,1,0.9,568,0.18933333333333333,63,2.9368421052631577,5.97
WS,54,betweenness,0.01,990,2920,1,0.99,80,0.02666666666666667,24,3.0052631578947366,8.1
WS,54,betweenness,0.05,950,2679,1,0.95,321,0.107,90,3.0105263157894737,7.12
WS,54,betweenness,0.1,900,2405,1,0.9,595,0.19833333333333333,136,3.3210526315789473,6.91
WS,54,collective_influence,0.01,990,2920,1,0.99,80,0.02666666666666667,29,2.7578947368421054,8.1
WS,54,collective_influence,0.05,950,2651,1,0.95,349,0.11633333333333333,95,3.0105263157894737,7.52
WS,54,collective_influence,0.1,900,2359,1,0.9,641,0.21366666666666667,161,3.0105263157894737,7.13
WS,54,community_bridge,0.01,990,2933,1,0.99,67,0.022333333333333334,40,2.7578947368421054,7.0
WS,54,community_bridge,0.05,950,2671,1,0.95,329,0.10966666666666666,127,2.7578947368421054,7.14
WS,54,community_bridge,0.1,900,2398,2,0.897,602,0.20066666666666666,190,2.7578947368421054,6.88
WS,54,degree,0.01,990,2916,1,0.99,84,0.028,19,3.0052631578947366,8.4
WS,54,degree,0.05,950,2650,1,0.95,350,0.11666666666666667,80,3.4263157894736844,7.54
WS,54,degree,0.1,900,2330,1,0.9,670,0.22333333333333333,134,3.4263157894736844,7.27
WS,54,eigenvector,0.01,990,2942,1,0.99,58,0.019333333333333334,12,2.7578947368421054,7.3
WS,54,eigenvector,0.05,950,2784,2,0.949,216,0.072,35,2.7578947368421054,6.64
WS,54,eigenvector,0.1,900,2543,1,0.9,457,0.15233333333333332,78,3.0052631578947366,6.74
WS,54,kcore,0.01,990,2916,1,0.99,84,0.028,19,3.0052631578947366,8.4
WS,54,kcore,0.05,950,2650,1,0.95,350,0.11666666666666667,80,3.4263157894736844,7.54
WS,54,kcore,0.1,900,2330,1,0.9,670,0.22333333333333333,134,3.4263157894736844,7.27
WS,54,pagerank,0.01,990,2917,1,0.99,83,0.027666666666666666,27,2.7578947368421054,8.4
WS,54,pagerank,0.05,950,2630,1,0.95,370,0.12333333333333334,82,3.0052631578947366,7.54
WS,54,pagerank,0.1,900,2305,2,0.899,695,0.23166666666666666,135,3.0631578947368423,7.27
WS,54,random,0.01,990,2939,1,0.99,61,0.02033333333333333,3,2.7578947368421054,6.1
WS,54,random,0.05,950,2707,1,0.95,293,0.09766666666666667,18,2.7578947368421054,5.98
WS,54,random,0.1,900,2425,1,0.9,575,0.19166666666666668,57,2.7578947368421054,6.01
WS,55,betweenness,0.01,990,2931,1,0.99,69,0.023,17,2.942105263157895,7.4
WS,55,betweenness,0.05,950,2670,1,0.95,330,0.11,78,2.942105263157895,7.12
WS,55,betweenness,0.1,900,2389,1,0.9,611,0.20366666666666666,135,3.0789473684210527,6.95
WS,55,collective_influence,0.01,990,2923,1,0.99,77,0.025666666666666667,26,2.942105263157895,7.9
WS,55,collective_influence,0.05,950,2654,1,0.95,346,0.11533333333333333,89,2.942105263157895,7.5
WS,55,collective_influence,0.1,900,2364,1,0.9,636,0.212,148,3.0789473684210527,7.21
WS,55,community_bridge,0.01,990,2926,1,0.99,74,0.024666666666666667,35,2.942105263157895,7.5
WS,55,community_bridge,0.05,950,2681,1,0.95,319,0.10633333333333334,114,2.942105263157895,7.06
WS,55,community_bridge,0.1,900,2401,1,0.9,599,0.19966666666666666,182,2.942105263157895,6.85
WS,55,degree,0.01,990,2919,1,0.99,81,0.027,20,3.0789473684210527,8.3
WS,55,degree,0.05,950,2645,1,0.95,355,0.11833333333333333,74,3.9,7.66
WS,55,degree,0.1,900,2344,2,0.888,656,0.21866666666666668,130,3.905263157894737,7.33
WS,55,eigenvector,0.01,990,2948,1,0.99,52,0.017333333333333333,15,2.9263157894736844,7.1
WS,55,eigenvector,0.05,950,2774,2,0.943,226,0.07533333333333334,44,2.942105263157895,6.86
WS,55,eigenvector,0.1,900,2576,2,0.898,424,0.14133333333333334,68,2.942105263157895,6.67
WS,55,kcore,0.01,990,2919,1,0.99,81,0.027,20,3.0789473684210527,8.3
WS,55,kcore,0.05,950,2645,1,0.95,355,0.11833333333333333,74,3.9,7.66
WS,55,kcore,0.1,900,2344,2,0.888,656,0.21866666666666668,130,3.905263157894737,7.33
WS,55,pagerank,0.01,990,2917,1,0.99,83,0.027666666666666666,21,2.942105263157895,8.3
WS,55,pagerank,0.05,950,2626,1,0.95,374,0.12466666666666666,82,3.0789473684210527,7.66
WS,55,pagerank,0.1,900,2299,1,0.9,701,0.23366666666666666,133,3.663157894736842,7.33
WS,55,random,0.01,990,2935,1,0.99,65,0.021666666666666667,5,2.9263157894736844,6.5
WS,55,random,0.05,950,2704,1,0.95,296,0.09866666666666667,32,2.9263157894736844,6.16
WS,55,random,0.1,900,2425,1,0.9,575,0.19166666666666668,71,4.168421052631579,6.15
WS,56,betweenness,0.01,990,2927,1,0.99,73,0.024333333333333332,25,2.831578947368421,7.7
WS,56,betweenness,0.05,950,2682,1,0.95,318,0.106,85,2.8947368421052633,7.08
WS,56,betweenness,0.1,900,2414,1,0.9,586,0.19533333333333333,126,2.8947368421052633,6.86
WS,56,collective_influence,0.01,990,2922,1,0.99,78,0.026,26,2.831578947368421,8.1
WS,56,collective_influence,0.05,950,2659,1,0.95,341,0.11366666666666667,91,2.831578947368421,7.48
WS,56,collective_influence,0.1,900,2380,1,0.9,620,0.20666666666666667,142,2.8947368421052633,7.08
WS,56,community_bridge,0.01,990,2925,1,0.99,75,0.025,38,2.831578947368421,7.7
WS,56,community_bridge,0.05,950,2658,1,0.95,342,0.114,114,2.831578947368421,7.28
WS,56,community_bridge,0.1,900,2408,1,0.9,592,0.19733333333333333,172,2.8947368421052633,6.75
WS,56,degree,0.01,990,2922,1,0.99,78,0.026,27,2.831578947368421,8.2
WS,56,degree,0.05,950,2643,1,0.95,357,0.119,84,3.4526315789473685,7.54
WS,56,degree,0.1,900,2340,1,0.9,660,0.22,137,3.4526315789473685,7.27
WS,56,eigenvector,0.01,990,2935,1,0.99,65,0.021666666666666667,13,2.831578947368421,7.6
WS,56,eigenvector,0.05,950,2722,2,0.949,278,0.09266666666666666,56,2.831578947368421,7.06
WS,56,eigenvector,0.1,900,2522,2,0.898,478,0.15933333333333333,83,2.831578947368421,6.77
WS,56,kcore,0.01,990,2922,1,0.99,78,0.026,27,2.831578947368421,8.2
WS,56,kcore,0.05,950,2643,1,0.95,357,0.119,84,3.4526315789473685,7.54
WS,56,kcore,0.1,900,2340,1,0.9,660,0.22,137,3.4526315789473685,7.27
WS,56,pagerank,0.01,990,2919,1,0.99,81,0.027,29,2.831578947368421,8.2
WS,56,pagerank,0.05,950,2631,1,0.95,369,0.123,87,3.042105263157895,7.54
WS,56,pagerank,0.1,900,2297,1,0.9,703,0.23433333333333334,132,3.4210526315789473,7.27
WS,56,random,0.01,990,2941,1,0.99,59,0.019666666666666666,3,2.831578947368421,5.9
WS,56,random,0.05,950,2714,1,0.95,286,0.09533333333333334,24,2.831578947368421,5.9
WS,56,random,0.1,900,2426,1,0.9,574,0.19133333333333333,50,2.8526315789473684,6.07
WS,57,betweenness,0.01,990,2926,1,0.99,74,0.024666666666666667,18,2.7578947368421054,7.7
WS,57,betweenness,0.05,950,2694,1,0.95,306,0.102,73,2.7842105263157895,6.9
WS,57,betweenness,0.1,900,2442,1,0.9,558,0.186,120,2.931578947368421,6.67
WS,57,collective_influence,0.01,990,2921,1,0.99,79,0.026333333333333334,23,2.7842105263157895,8.0
WS,57,collective_influence,0.05,950,2650,1,0.95,350,0.11666666666666667,85,2.931578947368421,7.48
WS,57,collective_influence,0.1,900,2392,1,0.9,608,0.20266666666666666,142,2.931578947368421,7.03
WS,57,community_bridge,0.01,990,2924,1,0.99,76,0.025333333333333333,33,2.7578947368421054,7.6
WS,57,community_bridge,0.05,950,2674,1,0.95,326,0.10866666666666666,108,2.857894736842105,7.0
WS,57,community_bridge,0.1,900,2429,1,0.9,571,0.19033333333333333,168,2.931578947368421,6.61
WS,57,degree,0.01,990,2921,1,0.99,79,0.026333333333333334,20,2.7842105263157895,8.1
WS,57,degree,0.05,950,2649,1,0.95,351,0.117,71,2.9157894736842107,7.48
WS,57,degree,0.1,900,2341,1,0.9,659,0.21966666666666668,124,2.9157894736842107,7.24
WS,57,eigenvector,0.01,990,2933,1,0.99,67,0.022333333333333334,12,2.7578947368421054,7.4
WS,57,eigenvector,0.05,950,2768,1,0.95,232,0.07733333333333334,34,2.7578947368421054,6.76
WS,57,eigenvector,0.1,900,2552,1,0.9,448,0.14933333333333335,73,2.7578947368421054,6.69
WS,57,kcore,0.01,990,2921,1,0.99,79,0.026333333333333334,20,2.7842105263157895,8.1
WS,57,kcore,0.05,950,2649,1,0.95,351,0.117,71,2.9157894736842107,7.48
WS,57,kcore,0.1,900,2341,1,0.9,659,0.21966666666666668,124,2.9157894736842107,7.24
WS,57,pagerank,0.01,990,2919,1,0.99,81,0.027,21,2.7842105263157895,8.1
WS,57,pagerank,0.05,950,2637,1,0.95,363,0.121,76,2.7842105263157895,7.48
WS,57,pagerank,0.1,900,2311,1,0.9,689,0.22966666666666666,123,2.9157894736842107,7.24
WS,57,random,0.01,990,2937,1,0.99,63,0.021,7,2.8421052631578947,6.3
WS,57,random,0.05,950,2707,1,0.95,293,0.09766666666666667,32,2.8421052631578947,5.94
WS,57,random,0.1,900,2423,1,0.9,577,0.19233333333333333,59,3.168421052631579,6.02
WS,58,betweenness,0.01,990,2926,1,0.99,74,0.024666666666666667,25,2.7578947368421054,7.6
WS,58,betweenness,0.05,950,2668,1,0.95,332,0.11066666666666666,85,2.768421052631579,7.16
WS,58,betweenness,0.1,900,2403,1,0.9,597,0.199,129,2.789473684210526,6.82
WS,58,collective_influence,0.01,990,2920,1,0.99,80,0.02666666666666667,28,2.7578947368421054,8.2
WS,58,collective_influence,0.05,950,2655,1,0.95,345,0.115,92,3.0842105263157893,7.42
WS,58,collective_influence,0.1,900,2373,1,0.9,627,0.209,142,3.0842105263157893,7.1
WS,58,community_bridge,0.01,990,2923,1,0.99,77,0.025666666666666667,33,2.7578947368421054,7.8
WS,58,community_bridge,0.05,950,2654,1,0.95,346,0.11533333333333333,118,2.9368421052631577,7.26
WS,58,community_bridge,0.1,900,2383,1,0.9,617,0.20566666666666666,173,3.305263157894737,6.88
WS,58,degree,0.01,990,2917,1,0.99,83,0.027666666666666666,25,2.7578947368421054,8.3
WS,58,degree,0.05,950,2638,1,0.95,362,0.12066666666666667,87,3.294736842105263,7.52
WS,58,degree,0.1,900,2336,1,0.9,664,0.22133333333333333,128,3.294736842105263,7.26
WS,58,eigenvector,0.01,990,2942,1,0.99,58,0.019333333333333334,15,2.7578947368421054,7.4
WS,58,eigenvector,0.05,950,2768,1,0.95,232,0.07733333333333334,40,2.7578947368421054,6.8
WS,58,eigenvector,0.1,900,2537,2,0.899,463,0.15433333333333332,75,2.7578947368421054,6.75
WS,58,kcore,0.01,990,2917,1,0.99,83,0.027666666666666666,25,2.7578947368421054,8.3
WS,58,kcore,0.05,950,2638,1,0.95,362,0.12066666666666667,87,3.294736842105263,7.52
WS,58,kcore,0.1,900,2336,1,0.9,664,0.22133333333333333,128,3.294736842105263,7.26
WS,58,pagerank,0.01,990,2917,1,0.99,83,0.027666666666666666,23,2.7578947368421054,8.3
WS,58,pagerank,0.05,950,2628,1,0.95,372,0.124,83,2.9105263157894736,7.52
WS,58,pagerank,0.1,900,2309,1,0.9,691,0.23033333333333333,132,3.1526315789473682,7.26
WS,58,random,0.01,990,2941,1,0.99,59,0.019666666666666666,2,2.7578947368421054,5.9
WS,58,random,0.05,950,2708,1,0.95,292,0.09733333333333333,24,2.8210526315789473,6.06
WS,58,random,0.1,900,2430,1,0.9,570,0.19,50,2.8210526315789473,6.09
WS,59,betweenness,0.01,990,2929,1,0.99,71,0.023666666666666666,22,2.8263157894736843,7.5
WS,59,betweenness,0.05,950,2676,1,0.95,324,0.108,76,2.9789473684210526,7.18
WS,59,betweenness,0.1,900,2392,1,0.9,608,0.20266666666666666,127,3.3421052631578947,6.96
WS,59,collective_influence,0.01,990,2917,1,0.99,83,0.027666666666666666,27,2.8263157894736843,8.6
WS,59,collective_influence,0.05,950,2650,1,0.95,350,0.11666666666666667,87,3.2842105263157895,7.6
WS,59,collective_influence,0.1,900,2357,1,0.9,643,0.21433333333333332,152,3.3421052631578947,7.22
WS,59,community_bridge,0.01,990,2922,1,0.99,78,0.026,35,2.831578947368421,7.9
WS,59,community_bridge,0.05,950,2660,1,0.95,340,0.11333333333333333,113,2.9842105263157896,7.28
WS,59,community_bridge,0.1,900,2388,1,0.9,612,0.204,177,2.9894736842105263,6.93
WS,59,degree,0.01,990,2916,1,0.99,84,0.028,23,2.8263157894736843,8.6
WS,59,degree,0.05,950,2632,1,0.95,368,0.12266666666666666,77,3.2578947368421054,7.74
WS,59,degree,0.1,900,2324,1,0.9,676,0.22533333333333333,127,3.2736842105263158,7.37
WS,59,eigenvector,0.01,990,2944,1,0.99,56,0.018666666666666668,13,2.8263157894736843,7.3
WS,59,eigenvector,0.05,950,2743,1,0.95,257,0.08566666666666667,56,2.831578947368421,7.02
WS,59,eigenvector,0.1,900,2508,2,0.899,492,0.164,90,2.831578947368421,6.88
WS,59,kcore,0.01,990,2916,1,0.99,84,0.028,23,2.8263157894736843,8.6
WS,59,kcore,0.05,950,2632,1,0.95,368,0.12266666666666666,77,3.2578947368421054,7.74
WS,59,kcore,0.1,900,2324,1,0.9,676,0.22533333333333333,127,3.2736842105263158,7.37
WS,59,pagerank,0.01,990,2916,1,0.99,84,0.028,25,2.8263157894736843,8.6
WS,59,pagerank,0.05,950,2622,1,0.95,378,0.126,87,2.831578947368421,7.74
WS,59,pagerank,0.1,900,2298,1,0.9,702,0.234,137,3.268421052631579,7.37
WS,59,random,0.01,990,2939,1,0.99,61,0.02033333333333333,6,2.8263157894736843,6.1
WS,59,random,0.05,950,2705,1,0.95,295,0.09833333333333333,27,2.8263157894736843,6.0
WS,59,random,0.1,900,2430,1,0.9,570,0.19,56,2.8263157894736843,5.98
WS,60,betweenness,0.01,990,2929,1,0.99,71,0.023666666666666666,34,2.7421052631578946,7.4
WS,60,betweenness,0.05,950,2692,1,0.95,308,0.10266666666666667,98,2.968421052631579,6.9
WS,60,betweenness,0.1,900,2421,1,0.9,579,0.193,153,3.468421052631579,6.75
WS,60,collective_influence,0.01,990,2921,1,0.99,79,0.026333333333333334,29,2.736842105263158,8.1
WS,60,collective_influence,0.05,950,2658,1,0.95,342,0.114,107,2.7421052631578946,7.38
WS,60,collective_influence,0.1,900,2371,1,0.9,629,0.20966666666666667,188,3.468421052631579,7.06
WS,60,community_bridge,0.01,990,2928,1,0.99,72,0.024,46,2.736842105263158,7.3
WS,60,community_bridge,0.05,950,2680,1,0.95,320,0.10666666666666667,139,2.7421052631578946,7.0
WS,60,community_bridge,0.1,900,2381,2,0.898,619,0.20633333333333334,210,3.463157894736842,6.98
WS,60,degree,0.01,990,2918,1,0.99,82,0.027333333333333334,27,2.736842105263158,8.2
WS,60,degree,0.05,950,2645,1,0.95,355,0.11833333333333333,90,3.5052631578947366,7.48
WS,60,degree,0.1,900,2327,1,0.9,673,0.22433333333333333,154,3.5210526315789474,7.24
WS,60,eigenvector,0.01,990,2958,1,0.99,42,0.014,5,2.736842105263158,6.6
WS,60,eigenvector,0.05,950,2778,1,0.95,222,0.074,32,2.736842105263158,6.68
WS,60,eigenvector,0.1,900,2563,1,0.9,437,0.14566666666666667,68,2.736842105263158,6.62
WS,60,kcore,0.01,990,2918,1,0.99,82,0.027333333333333334,27,2.736842105263158,8.2
WS,60,kcore,0.05,950,2645,1,0.95,355,0.11833333333333333,90,3.5052631578947366,7.48
WS,60,kcore,0.1,900,2327,1,0.9,673,0.22433333333333333,154,3.5210526315789474,7.24
WS,60,pagerank,0.01,990,2918,1,0.99,82,0.027333333333333334,28,2.736842105263158,8.2
WS,60,pagerank,0.05,950,2632,1,0.95,368,0.12266666666666666,84,2.736842105263158,7.48
WS,60,pagerank,0.1,900,2306,1,0.9,694,0.23133333333333334,153,2.8789473684210525,7.24
WS,60,random,0.01,990,2937,1,0.99,63,0.021,7,2.794736842105263,6.4
WS,60,random,0.05,950,2702,1,0.95,298,0.09933333333333333,27,2.9526315789473685,6.06
WS,60,random,0.1,900,2420,1,0.9,580,0.19333333333333333,69,3.168421052631579,6.09
WS,61,betweenness,0.01,990,2925,1,0.99,75,0.025,24,2.9,7.7
WS,61,betweenness,0.05,950,2667,1,0.95,333,0.111,86,2.9210526315789473,7.3
WS,61,betweenness,0.1,900,2394,1,0.9,606,0.202,147,2.9210526315789473,6.95
WS,61,collective_influence,0.01,990,2921,1,0.99,79,0.026333333333333334,28,2.8947368421052633,8.0
WS,61,collective_influence,0.05,950,2647,1,0.95,353,0.11766666666666667,97,2.9210526315789473,7.56
WS,61,collective_influence,0.1,900,2352,1,0.9,648,0.216,171,3.3526315789473684,7.21
WS,61,community_bridge,0.01,990,2927,1,0.99,73,0.024333333333333332,43,2.7842105263157895,7.3
WS,61,community_bridge,0.05,950,2653,1,0.95,347,0.11566666666666667,128,2.9947368421052634,7.36
WS,61,community_bridge,0.1,900,2374,2,0.896,626,0.20866666666666667,196,3.0526315789473686,7.01
WS,61,degree,0.01,990,2916,1,0.99,84,0.028,24,2.836842105263158,8.4
WS,61,degree,0.05,950,2644,1,0.95,356,0.11866666666666667,87,4.421052631578948,7.64
WS,61,degree,0.1,900,2341,1,0.9,659,0.21966666666666668,149,4.957894736842105,7.32
WS,61,eigenvector,0.01,990,2928,1,0.99,72,0.024,18,2.7842105263157895,7.8
WS,61,eigenvector,0.05,950,2722,2,0.949,278,0.09266666666666666,56,2.794736842105263,7.08
WS,61,eigenvector,0.1,900,2511,2,0.899,489,0.163,99,3.126315789473684,6.85
WS,61,kcore,0.01,990,2916,1,0.99,84,0.028,24,2.836842105263158,8.4
WS,61,kcore,0.05,950,2644,1,0.95,356,0.11866666666666667,87,4.421052631578948,7.64
WS,61,kcore,0.1,900,2341,1,0.9,659,0.21966666666666668,149,4.957894736842105,7.32
WS,61,pagerank,0.01,990,2916,1,0.99,84,0.028,26,2.7842105263157895,8.4
WS,61,pagerank,0.05,950,2624,1,0.95,376,0.12533333333333332,85,2.836842105263158,7.64
WS,61,pagerank,0.1,900,2299,1,0.9,701,0.23366666666666666,150,3.536842105263158,7.32
WS,61,random,0.01,990,2941,1,0.99,59,0.019666666666666666,5,2.794736842105263,5.9
WS,61,random,0.05,950,2710,1,0.95,290,0.09666666666666666,25,3.0,5.94
WS,61,random,0.1,900,2431,1,0.9,569,0.18966666666666668,53,3.4526315789473685,6.03
WS,62,betweenness,0.01,990,2928,1,0.99,72,0.024,27,2.8105263157894735,7.6
WS,62,betweenness,0.05,950,2675,2,0.949,325,0.10833333333333334,87,2.9263157894736844,7.24
WS,62,betweenness,0.1,900,2410,1,0.9,590,0.19666666666666666,132,3.3842105263157896,6.83
WS,62,collective_influence,0.01,990,2919,1,0.99,81,0.027,32,2.9263157894736844,8.2
WS,62,collective_influence,0.05,950,2654,1,0.95,346,0.11533333333333333,92,2.957894736842105,7.64
WS,62,collective_influence,0.1,900,2371,1,0.9,629,0.20966666666666667,150,2.957894736842105,7.23
WS,62,community_bridge,0.01,990,2920,1,0.99,80,0.02666666666666667,38,2.9263157894736844,8.1
WS,62,community_bridge,0.05,950,2657,1,0.95,343,0.11433333333333333,118,3.0157894736842104,7.32
WS,62,community_bridge,0.1,900,2390,2,0.895,610,0.20333333333333334,184,4.184210526315789,6.91
WS,62,degree,0.01,990,2917,1,0.99,83,0.027666666666666666,26,2.8105263157894735,8.4
WS,62,degree,0.05,950,2638,1,0.95,362,0.12066666666666667,88,3.1842105263157894,7.68
WS,62,degree,0.1,900,2336,1,0.9,664,0.22133333333333333,138,3.1842105263157894,7.34
WS,62,eigenvector,0.01,990,2949,1,0.99,51,0.017,7,2.8105263157894735,7.0
WS,62,eigenvector,0.05,950,2757,1,0.95,243,0.081,42,2.8105263157894735,6.88
WS,62,eigenvector,0.1,900,2532,2,0.899,468,0.156,87,2.9263157894736844,6.82
WS,62,kcore,0.01,990,2917,1,0.99,83,0.027666666666666666,26,2.8105263157894735,8.4
WS,62,kcore,0.05,950,2638,1,0.95,362,0.12066666666666667,88,3.1842105263157894,7.68
WS,62,kcore,0.1,900,2336,1,0.9,664,0.22133333333333333,138,3.1842105263157894,7.34
WS,62,pagerank,0.01,990,2918,1,0.99,82,0.027333333333333334,21,2.8105263157894735,8.4
WS,62,pagerank,0.05,950,2624,1,0.95,376,0.12533333333333332,85,3.026315789473684,7.68
WS,62,pagerank,0.1,900,2300,1,0.9,700,0.23333333333333334,133,3.026315789473684,7.34
WS,62,random,0.01,990,2942,1,0.99,58,0.019333333333333334,5,2.8105263157894735,5.9
WS,62,random,0.05,950,2713,1,0.95,287,0.09566666666666666,22,2.8105263157894735,5.94
WS,62,random,0.1,900,2432,1,0.9,568,0.18933333333333333,47,2.8105263157894735,6.0
WS,63,betweenness,0.01,990,2926,1,0.99,74,0.024666666666666667,23,2.7842105263157895,7.9
WS,63,betweenness,0.05,950,2674,1,0.95,326,0.10866666666666666,81,2.931578947368421,7.2
WS,63,betweenness,0.1,900,2412,1,0.9,588,0.196,134,3.2157894736842105,6.8
WS,63,collective_influence,0.01,990,2923,1,0.99,77,0.025666666666666667,24,2.7842105263157895,8.3
WS,63,collective_influence,0.05,950,2649,1,0.95,351,0.117,89,3.031578947368421,7.66
WS,63,collective_influence,0.1,900,2350,1,0.9,650,0.21666666666666667,155,3.331578947368421,7.26
WS,63,community_bridge,0.01,990,2924,1,0.99,76,0.025333333333333333,39,2.7842105263157895,7.6
WS,63,community_bridge,0.05,950,2664,1,0.95,336,0.112,120,2.831578947368421,7.2
WS,63,community_bridge,0.1,900,2377,1,0.9,623,0.20766666666666667,187,2.831578947368421,6.98
WS,63,degree,0.01,990,2916,1,0.99,84,0.028,22,2.789473684210526,8.4
WS,63,degree,0.05,950,2636,1,0.95,364,0.12133333333333333,88,3.1157894736842104,7.78
WS,63,degree,0.1,900,2332,1,0.9,668,0.22266666666666668,144,3.1157894736842104,7.39
WS,63,eigenvector,0.01,990,2942,1,0.99,58,0.019333333333333334,16,2.7842105263157895,7.6
WS,63,eigenvector,0.05,950,2766,1,0.95,234,0.078,46,2.7842105263157895,6.86
WS,63,eigenvector,0.1,900,2547,1,0.9,453,0.151,83,2.736842105263158,6.75
WS,63,kcore,0.01,990,2916,1,0.99,84,0.028,22,2.789473684210526,8.4
WS,63,kcore,0.05,950,2636,1,0.95,364,0.12133333333333333,88,3.1157894736842104,7.78
WS,63,kcore,0.1,900,2332,1,0.9,668,0.22266666666666668,144,3.1157894736842104,7.39
WS,63,pagerank,0.01,990,2916,1,0.99,84,0.028,27,2.7842105263157895,8.4
WS,63,pagerank,0.05,950,2626,1,0.95,374,0.12466666666666666,84,2.789473684210526,7.78
WS,63,pagerank,0.1,900,2299,1,0.9,701,0.23366666666666666,140,3.1157894736842104,7.39
