topology,trial,behavior,fraction,strategy,t10,t50,reached_10,reached_50,peak_infected,final_size,active_spreader_auc,unique_exposed_fraction,attempted_exposures,repeat_exposures,successful_transmissions,duration,protected_fraction
BA,13,degree_correlated,0.05,random,4.0,5.0,1.0,1.0,676.0,0.929,19494.0,0.945,5938.0,4993.0,924.0,150.0,0.05
BA,13,degree_correlated,0.05,degree,17.0,32.0,1.0,1.0,342.0,0.783,14860.0,0.907,9920.0,9013.0,778.0,174.0,0.05
BA,13,degree_correlated,0.05,betweenness,14.0,27.0,1.0,1.0,383.0,0.825,15695.0,0.925,9374.0,8449.0,820.0,158.0,0.05
BA,13,degree_correlated,0.05,kcore,18.0,29.0,1.0,1.0,430.0,0.823,17323.0,0.917,9100.0,8183.0,818.0,205.0,0.05
BA,13,degree_correlated,0.05,collective_influence,16.0,28.0,1.0,1.0,418.0,0.822,16404.0,0.918,9159.0,8241.0,817.0,170.0,0.05
BA,13,degree_correlated,0.05,community_bridge,9.0,20.0,1.0,1.0,439.0,0.814,16994.0,0.908,8417.0,7509.0,809.0,155.0,0.05
BA,15,homogeneous,0.05,random,8.0,12.0,1.0,1.0,689.0,0.942,17847.0,0.944,7056.0,6112.0,937.0,138.0,0.05
BA,15,homogeneous,0.05,degree,10.0,17.0,1.0,1.0,566.0,0.9,17630.0,0.93,6131.0,5201.0,895.0,159.0,0.05
BA,15,homogeneous,0.05,betweenness,9.0,15.0,1.0,1.0,579.0,0.901,17685.0,0.937,6516.0,5579.0,896.0,146.0,0.05
BA,15,homogeneous,0.05,kcore,12.0,20.0,1.0,1.0,574.0,0.917,18846.0,0.934,6360.0,5426.0,912.0,162.0,0.05
BA,15,homogeneous,0.05,collective_influence,9.0,16.0,1.0,1.0,563.0,0.896,18298.0,0.929,6187.0,5258.0,891.0,180.0,0.05
BA,15,homogeneous,0.05,community_bridge,8.0,15.0,1.0,1.0,573.0,0.897,18568.0,0.932,6365.0,5433.0,892.0,155.0,0.05
BA,15,moderate,0.05,random,4.0,7.0,1.0,1.0,665.0,0.94,18233.0,0.944,7349.0,6405.0,935.0,162.0,0.05
BA,15,moderate,0.05,degree,9.0,16.0,1.0,1.0,547.0,0.904,17886.0,0.932,6520.0,5588.0,899.0,128.0,0.05
BA,15,moderate,0.05,betweenness,7.0,15.0,1.0,1.0,531.0,0.903,17351.0,0.936,7197.0,6261.0,898.0,149.0,0.05
BA,15,moderate,0.05,kcore,9.0,17.0,1.0,1.0,477.0,0.88,16776.0,0.93,6803.0,5873.0,875.0,246.0,0.05
BA,15,moderate,0.05,collective_influence,11.0,19.0,1.0,1.0,534.0,0.895,17266.0,0.931,6849.0,5918.0,890.0,130.0,0.05
BA,15,moderate,0.05,community_bridge,7.0,14.0,1.0,1.0,540.0,0.894,17911.0,0.939,6674.0,5735.0,889.0,157.0,0.05
BA,15,strong,0.05,random,4.0,8.0,1.0,1.0,592.0,0.918,18289.0,0.943,9501.0,8558.0,913.0,117.0,0.05
BA,15,strong,0.05,degree,21.0,32.0,1.0,1.0,479.0,0.863,17816.0,0.928,8589.0,7661.0,858.0,167.0,0.05
BA,15,strong,0.05,betweenness,14.0,22.0,1.0,1.0,472.0,0.861,16800.0,0.933,8492.0,7559.0,856.0,148.0,0.05
BA,15,strong,0.05,kcore,9.0,19.0,1.0,1.0,440.0,0.86,16572.0,0.931,8183.0,7252.0,855.0,183.0,0.05
BA,15,strong,0.05,collective_influence,11.0,22.0,1.0,1.0,411.0,0.838,15989.0,0.929,8639.0,7710.0,833.0,138.0,0.05
BA,15,strong,0.05,community_bridge,7.0,18.0,1.0,1.0,441.0,0.852,16610.0,0.93,8735.0,7805.0,847.0,148.0,0.05
BA,15,degree_correlated,0.05,random,7.0,9.0,1.0,1.0,607.0,0.926,18601.0,0.944,7636.0,6692.0,921.0,137.0,0.05
BA,15,degree_correlated,0.05,degree,24.0,42.0,1.0,1.0,348.0,0.807,17571.0,0.915,11546.0,10631.0,802.0,201.0,0.05
BA,15,degree_correlated,0.05,betweenness,23.0,39.0,1.0,1.0,352.0,0.808,15858.0,0.93,12255.0,11325.0,803.0,158.0,0.05
BA,15,degree_correlated,0.05,kcore,22.0,41.0,1.0,1.0,325.0,0.823,16059.0,0.93,11350.0,10420.0,818.0,189.0,0.05
BA,15,degree_correlated,0.05,collective_influence,16.0,33.0,1.0,1.0,346.0,0.814,16245.0,0.924,11239.0,10315.0,809.0,199.0,0.05
BA,15,degree_correlated,0.05,community_bridge,15.0,34.0,1.0,1.0,306.0,0.812,16175.0,0.922,11546.0,10624.0,807.0,153.0,0.05
BA,16,homogeneous,0.05,random,7.0,10.0,1.0,1.0,682.0,0.942,18248.0,0.945,7131.0,6186.0,937.0,141.0,0.05
BA,16,homogeneous,0.05,degree,8.0,16.0,1.0,1.0,540.0,0.887,17985.0,0.922,6026.0,5104.0,882.0,146.0,0.05
BA,16,homogeneous,0.05,betweenness,7.0,14.0,1.0,1.0,538.0,0.89,16740.0,0.933,6094.0,5161.0,885.0,124.0,0.05
BA,16,homogeneous,0.05,kcore,8.0,15.0,1.0,1.0,554.0,0.897,17767.0,0.923,6053.0,5130.0,892.0,145.0,0.05
BA,16,homogeneous,0.05,collective_influence,10.0,18.0,1.0,1.0,526.0,0.897,17915.0,0.925,6152.0,5227.0,892.0,132.0,0.05
BA,16,homogeneous,0.05,community_bridge,8.0,16.0,1.0,1.0,474.0,0.895,17613.0,0.928,6400.0,5472.0,890.0,172.0,0.05
BA,16,moderate,0.05,random,4.0,8.0,1.0,1.0,656.0,0.928,17873.0,0.945,7620.0,6675.0,923.0,150.0,0.05
BA,16,moderate,0.05,degree,11.0,19.0,1.0,1.0,530.0,0.881,17871.0,0.921,6507.0,5586.0,876.0,160.0,0.05
BA,16,moderate,0.05,betweenness,9.0,16.0,1.0,1.0,505.0,0.886,17658.0,0.931,6527.0,5596.0,881.0,224.0,0.05
BA,16,moderate,0.05,kcore,10.0,18.0,1.0,1.0,486.0,0.872,17282.0,0.922,6977.0,6055.0,867.0,170.0,0.05
BA,16,moderate,0.05,collective_influence,12.0,21.0,1.0,1.0,467.0,0.841,15755.0,0.917,6505.0,5588.0,836.0,122.0,0.05
BA,16,moderate,0.05,community_bridge,10.0,19.0,1.0,1.0,499.0,0.886,17670.0,0.926,7205.0,6279.0,881.0,170.0,0.05
BA,16,strong,0.05,random,6.0,11.0,1.0,1.0,599.0,0.91,17917.0,0.945,9509.0,8564.0,905.0,136.0,0.05
BA,16,strong,0.05,degree,11.0,22.0,1.0,1.0,439.0,0.824,17247.0,0.919,8936.0,8017.0,819.0,225.0,0.05
BA,16,strong,0.05,betweenness,11.0,21.0,1.0,1.0,463.0,0.855,17995.0,0.928,9174.0,8246.0,850.0,164.0,0.05
BA,16,strong,0.05,kcore,18.0,30.0,1.0,1.0,399.0,0.827,15625.0,0.921,8593.0,7672.0,822.0,158.0,0.05
BA,16,strong,0.05,collective_influence,10.0,19.0,1.0,1.0,448.0,0.85,17389.0,0.917,8262.0,7345.0,845.0,134.0,0.05
BA,16,strong,0.05,community_bridge,7.0,16.0,1.0,1.0,434.0,0.82,15682.0,0.922,8005.0,7083.0,815.0,147.0,0.05
BA,16,degree_correlated,0.05,random,4.0,6.0,1.0,1.0,690.0,0.934,18801.0,0.945,5179.0,4234.0,929.0,153.0,0.05
BA,16,degree_correlated,0.05,degree,14.0,26.0,1.0,1.0,394.0,0.85,17517.0,0.923,8848.0,7925.0,845.0,200.0,0.05
BA,16,degree_correlated,0.05,betweenness,7.0,16.0,1.0,1.0,478.0,0.875,17962.0,0.934,7884.0,6950.0,870.0,151.0,0.05
BA,16,degree_correlated,0.05,kcore,15.0,28.0,1.0,1.0,412.0,0.844,17657.0,0.913,9394.0,8481.0,839.0,143.0,0.05
BA,16,degree_correlated,0.05,collective_influence,10.0,21.0,1.0,1.0,426.0,0.852,17805.0,0.92,8042.0,7122.0,847.0,185.0,0.05
BA,16,degree_correlated,0.05,community_bridge,14.0,24.0,1.0,1.0,462.0,0.889,17393.0,0.927,7747.0,6820.0,884.0,152.0,0.05
BA,17,homogeneous,0.05,random,4.0,7.0,1.0,1.0,696.0,0.945,18718.0,0.945,7093.0,6148.0,940.0,133.0,0.05
BA,17,homogeneous,0.05,degree,8.0,17.0,1.0,1.0,523.0,0.909,17840.0,0.929,6324.0,5395.0,904.0,159.0,0.05
BA,17,homogeneous,0.05,betweenness,8.0,15.0,1.0,1.0,543.0,0.904,16866.0,0.932,6450.0,5518.0,899.0,166.0,0.05
BA,17,homogeneous,0.05,kcore,9.0,18.0,1.0,1.0,534.0,0.89,17088.0,0.923,6213.0,5290.0,885.0,156.0,0.05
BA,17,homogeneous,0.05,collective_influence,7.0,15.0,1.0,1.0,514.0,0.885,17114.0,0.925,6267.0,5342.0,880.0,146.0,0.05
BA,17,homogeneous,0.05,community_bridge,7.0,15.0,1.0,1.0,557.0,0.904,18115.0,0.927,6233.0,5306.0,899.0,146.0,0.05
BA,17,moderate,0.05,random,7.0,10.0,1.0,1.0,667.0,0.942,19456.0,0.945,7572.0,6627.0,937.0,131.0,0.05
BA,17,moderate,0.05,degree,9.0,16.0,1.0,1.0,530.0,0.877,16871.0,0.926,6303.0,5377.0,872.0,147.0,0.05
BA,17,moderate,0.05,betweenness,8.0,15.0,1.0,1.0,536.0,0.899,18415.0,0.929,6597.0,5668.0,894.0,187.0,0.05
BA,17,moderate,0.05,kcore,10.0,19.0,1.0,1.0,512.0,0.887,17829.0,0.924,7042.0,6118.0,882.0,164.0,0.05
BA,17,moderate,0.05,collective_influence,9.0,17.0,1.0,1.0,521.0,0.876,16659.0,0.926,6758.0,5832.0,871.0,159.0,0.05
BA,17,moderate,0.05,community_bridge,8.0,17.0,1.0,1.0,534.0,0.896,18573.0,0.923,6655.0,5732.0,891.0,178.0,0.05
BA,17,strong,0.05,random,5.0,9.0,1.0,1.0,623.0,0.927,18532.0,0.945,9110.0,8165.0,922.0,134.0,0.05
BA,17,strong,0.05,degree,17.0,27.0,1.0,1.0,479.0,0.865,18150.0,0.923,8177.0,7254.0,860.0,204.0,0.05
BA,17,strong,0.05,betweenness,11.0,20.0,1.0,1.0,479.0,0.868,17902.0,0.93,8427.0,7497.0,863.0,170.0,0.05
BA,17,strong,0.05,kcore,13.0,25.0,1.0,1.0,432.0,0.827,16681.0,0.919,8274.0,7355.0,822.0,168.0,0.05
BA,17,strong,0.05,collective_influence,20.0,31.0,1.0,1.0,439.0,0.843,17562.0,0.918,8666.0,7748.0,838.0,174.0,0.05
BA,17,strong,0.05,community_bridge,12.0,22.0,1.0,1.0,482.0,0.855,17707.0,0.919,8754.0,7835.0,850.0,175.0,0.05
BA,17,degree_correlated,0.05,random,3.0,5.0,1.0,1.0,536.0,0.9,17418.0,0.945,9281.0,8336.0,895.0,172.0,0.05
BA,17,degree_correlated,0.05,degree,29.0,58.0,1.0,1.0,271.0,0.771,15873.0,0.911,14139.0,13228.0,766.0,190.0,0.05
BA,17,degree_correlated,0.05,betweenness,33.0,56.0,1.0,1.0,266.0,0.783,15056.0,0.918,13940.0,13022.0,778.0,233.0,0.05
BA,17,degree_correlated,0.05,kcore,28.0,57.0,1.0,1.0,248.0,0.757,14936.0,0.905,14025.0,13120.0,752.0,193.0,0.05
BA,17,degree_correlated,0.05,collective_influence,16.0,38.0,1.0,1.0,323.0,0.782,16217.0,0.913,13500.0,12587.0,777.0,157.0,0.05
BA,17,degree_correlated,0.05,community_bridge,31.0,58.0,1.0,1.0,250.0,0.724,14806.0,0.9,14612.0,13712.0,719.0,336.0,0.05
BA,19,homogeneous,0.05,random,4.0,8.0,1.0,1.0,677.0,0.942,19193.0,0.945,7221.0,6276.0,937.0,148.0,0.05
BA,19,homogeneous,0.05,degree,10.0,17.0,1.0,1.0,574.0,0.893,17958.0,0.929,6230.0,5301.0,888.0,216.0,0.05
BA,19,homogeneous,0.05,betweenness,10.0,16.0,1.0,1.0,570.0,0.912,17932.0,0.934,6416.0,5482.0,907.0,126.0,0.05
BA,19,homogeneous,0.05,kcore,8.0,16.0,1.0,1.0,568.0,0.895,18005.0,0.927,6228.0,5301.0,890.0,172.0,0.05
BA,19,homogeneous,0.05,collective_influence,9.0,16.0,1.0,1.0,529.0,0.89,16604.0,0.931,6140.0,5209.0,885.0,165.0,0.05
BA,19,homogeneous,0.05,community_bridge,9.0,17.0,1.0,1.0,560.0,0.889,18529.0,0.925,6213.0,5288.0,884.0,181.0,0.05
BA,19,moderate,0.05,random,4.0,8.0,1.0,1.0,658.0,0.938,18952.0,0.945,7374.0,6429.0,933.0,174.0,0.05
BA,19,moderate,0.05,degree,9.0,17.0,1.0,1.0,527.0,0.884,18163.0,0.928,6471.0,5543.0,879.0,169.0,0.05
BA,19,moderate,0.05,betweenness,8.0,14.0,1.0,1.0,551.0,0.895,17117.0,0.932,6700.0,5768.0,890.0,150.0,0.05
BA,19,moderate,0.05,kcore,9.0,17.0,1.0,1.0,518.0,0.882,17619.0,0.93,6750.0,5820.0,877.0,170.0,0.05
BA,19,moderate,0.05,collective_influence,10.0,18.0,1.0,1.0,521.0,0.881,17688.0,0.933,6898.0,5965.0,876.0,157.0,0.05
BA,19,moderate,0.05,community_bridge,13.0,21.0,1.0,1.0,519.0,0.892,18095.0,0.925,7160.0,6235.0,887.0,189.0,0.05
BA,19,strong,0.05,random,5.0,10.0,1.0,1.0,602.0,0.919,17710.0,0.945,9437.0,8492.0,914.0,134.0,0.05
BA,19,strong,0.05,degree,14.0,24.0,1.0,1.0,481.0,0.861,17994.0,0.927,8528.0,7601.0,856.0,152.0,0.05
BA,19,strong,0.05,betweenness,9.0,18.0,1.0,1.0,488.0,0.86,17374.0,0.931,8679.0,7748.0,855.0,219.0,0.05
BA,19,strong,0.05,kcore,9.0,17.0,1.0,1.0,447.0,0.853,17121.0,0.929,8540.0,7611.0,848.0,178.0,0.05
BA,19,strong,0.05,collective_influence,7.0,17.0,1.0,1.0,490.0,0.857,17395.0,0.925,8036.0,7111.0,852.0,168.0,0.05
BA,19,strong,0.05,community_bridge,12.0,23.0,1.0,1.0,459.0,0.845,16808.0,0.926,8721.0,7795.0,840.0,174.0,0.05
BA,19,degree_correlated,0.05,random,5.0,6.0,1.0,1.0,695.0,0.947,19178.0,0.945,5000.0,4055.0,942.0,177.0,0.05
BA,19,degree_correlated,0.05,degree,9.0,18.0,1.0,1.0,464.0,0.868,16720.0,0.925,7408.0,6483.0,863.0,157.0,0.05
BA,19,degree_correlated,0.05,betweenness,10.0,18.0,1.0,1.0,502.0,0.879,16793.0,0.93,7758.0,6828.0,874.0,155.0,0.05
BA,19,degree_correlated,0.05,kcore,9.0,19.0,1.0,1.0,458.0,0.874,16313.0,0.927,7807.0,6880.0,869.0,148.0,0.05
BA,19,degree_correlated,0.05,collective_influence,8.0,18.0,1.0,1.0,460.0,0.871,16700.0,0.929,7610.0,6681.0,866.0,179.0,0.05
BA,19,degree_correlated,0.05,community_bridge,12.0,21.0,1.0,1.0,484.0,0.859,16383.0,0.927,7366.0,6439.0,854.0,159.0,0.05
BA,18,homogeneous,0.05,random,5.0,8.0,1.0,1.0,666.0,0.941,18460.0,0.945,7087.0,6142.0,936.0,116.0,0.05
BA,18,homogeneous,0.05,degree,10.0,17.0,1.0,1.0,513.0,0.893,17837.0,0.926,6430.0,5504.0,888.0,170.0,0.05
BA,18,homogeneous,0.05,betweenness,10.0,17.0,1.0,1.0,548.0,0.883,16541.0,0.927,6141.0,5214.0,878.0,152.0,0.05
BA,18,homogeneous,0.05,kcore,9.0,16.0,1.0,1.0,548.0,0.888,18453.0,0.924,6181.0,5257.0,883.0,144.0,0.05
BA,18,homogeneous,0.05,collective_influence,7.0,15.0,1.0,1.0,547.0,0.898,18170.0,0.927,6655.0,5728.0,893.0,128.0,0.05
BA,18,homogeneous,0.05,community_bridge,12.0,19.0,1.0,1.0,525.0,0.891,17384.0,0.926,5838.0,4912.0,886.0,150.0,0.05
BA,18,moderate,0.05,random,4.0,7.0,1.0,1.0,683.0,0.927,19015.0,0.945,7322.0,6377.0,922.0,130.0,0.05
BA,18,moderate,0.05,degree,9.0,17.0,1.0,1.0,515.0,0.873,16724.0,0.924,6487.0,5563.0,868.0,153.0,0.05
BA,18,moderate,0.05,betweenness,10.0,17.0,1.0,1.0,545.0,0.901,17992.0,0.931,6918.0,5987.0,896.0,189.0,0.05
BA,18,moderate,0.05,kcore,7.0,14.0,1.0,1.0,527.0,0.891,17979.0,0.927,6650.0,5723.0,886.0,131.0,0.05
BA,18,moderate,0.05,collective_influence,10.0,17.0,1.0,1.0,531.0,0.893,17687.0,0.927,6553.0,5626.0,888.0,130.0,0.05
BA,18,moderate,0.05,community_bridge,9.0,18.0,1.0,1.0,505.0,0.868,17683.0,0.927,7241.0,6314.0,863.0,152.0,0.05
BA,18,strong,0.05,random,6.0,9.0,1.0,1.0,666.0,0.929,19668.0,0.945,9549.0,8604.0,924.0,119.0,0.05
BA,18,strong,0.05,degree,9.0,17.0,1.0,1.0,473.0,0.844,16416.0,0.923,7778.0,6855.0,839.0,170.0,0.05
BA,18,strong,0.05,betweenness,9.0,17.0,1.0,1.0,464.0,0.861,17860.0,0.928,9366.0,8438.0,856.0,168.0,0.05
BA,18,strong,0.05,kcore,12.0,23.0,1.0,1.0,441.0,0.852,16430.0,0.922,8371.0,7449.0,847.0,127.0,0.05
BA,18,strong,0.05,collective_influence,11.0,21.0,1.0,1.0,430.0,0.851,16957.0,0.924,8821.0,7897.0,846.0,169.0,0.05
BA,18,strong,0.05,community_bridge,9.0,21.0,1.0,1.0,454.0,0.866,17716.0,0.926,9510.0,8584.0,861.0,158.0,0.05
BA,18,degree_correlated,0.05,random,8.0,10.0,1.0,1.0,617.0,0.924,18320.0,0.945,8294.0,7349.0,919.0,133.0,0.05
BA,18,degree_correlated,0.05,degree,25.0,57.0,1.0,1.0,220.0,0.687,14386.0,0.88,13816.0,12936.0,682.0,266.0,0.05
BA,18,degree_correlated,0.05,betweenness,22.0,43.0,1.0,1.0,308.0,0.772,16100.0,0.917,13466.0,12549.0,767.0,157.0,0.05
BA,18,degree_correlated,0.05,kcore,24.0,49.0,1.0,1.0,272.0,0.786,16371.0,0.914,13246.0,12332.0,781.0,190.0,0.05
BA,18,degree_correlated,0.05,collective_influence,37.0,59.0,1.0,1.0,296.0,0.788,15682.0,0.916,12560.0,11644.0,783.0,190.0,0.05
BA,18,degree_correlated,0.05,community_bridge,23.0,48.0,1.0,1.0,287.0,0.755,15894.0,0.901,14037.0,13136.0,750.0,192.0,0.05
